ID Cliente,Abandono,Género,Veterano,Casado,Dependientes Económicos,Antigüedad (meses),Servicio Telefónico,Factura Electrónica,Cargo Mensual,Cargo Total,Cuentas Diarias,Multilinea Telefónica: No,Multilinea Telefónica: Sin teléfono,Multilinea Telefónica: Sí,Internet: DSL,Internet: Fibra Óptica,Internet: No,Seguridad en Linea: No,Seguridad en Linea: Sin Internet,Seguridad en Linea: Sí,Respaldo en Linea: No,Respaldo en Linea: Sin Internet,Respaldo en Linea: Sí,Protección de Dispositivo: No,Protección de Dispositivo: Sin Internet,Protección de Dispositivo: Sí,Soporte Técnico: No,Soporte Técnico: Sin Internet,Soporte Técnico: Sí,TV en Streaming: No,TV en Streaming: Sin Internet,TV en Streaming: Sí,Películas en Streaming: No,Películas en Streaming: Sin Internet,Películas en Streaming: Sí,Contrato: Mes a Mes,Contrato: Un Año,Contrato: Dos Años,Método de Pago: Transferencia Bancaria,Método de Pago: Tarjeta de crédito,Método de Pago: Cheque electrónico,Método de Pago: Cheque enviado por correo,No. Servicios Extras
0214-JHPFW,0,1,0,1,0,70,0,0,57.8,4039.3,1.9266666666666665,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3
0215-BQKGS,0,0,0,0,0,30,1,1,84.3,2438.6,2.81,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3
0218-QNVAS,0,0,0,1,1,71,1,0,100.55,7139.05,3.3516666666666666,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
0219-QAERP,0,0,0,1,0,30,1,0,19.8,594.0,0.66,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0219-YTZUE,1,0,0,1,1,4,1,1,84.8,371.9,2.8266666666666667,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2
0220-EBGCE,1,0,0,0,0,2,1,1,85.85,167.3,2.8616666666666664,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0221-NAUXK,0,0,0,0,1,10,1,1,19.95,219.5,0.6649999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0221-WMXNQ,0,0,1,0,0,4,1,0,75.35,273.4,2.5116666666666663,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0222-CNVPT,0,0,1,0,0,52,0,1,48.8,2537.6,1.6266666666666665,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
0224-HJAPT,1,0,0,0,0,5,1,0,47.15,235.75,1.5716666666666665,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0224-NIJLP,0,0,0,1,1,8,1,0,20.15,165.5,0.6716666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0224-RLWWD,0,1,1,0,0,2,1,1,44.3,89.3,1.4766666666666666,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0225-ZORZP,0,0,0,0,0,3,1,0,84.3,252.89999999999998,2.81,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0228-MAUWC,0,0,0,0,0,19,1,0,59.55,1144.6,1.9849999999999999,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2
0229-LFJAF,0,0,0,0,0,72,1,0,69.65,5014.8,2.3216666666666668,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,4
0230-UBYPQ,0,0,1,1,0,63,0,0,36.1,2298.9,1.2033333333333334,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,2
0230-WEQUW,0,0,0,1,0,66,0,1,56.6,3789.2,1.8866666666666667,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,4
0231-LXVAP,1,0,0,0,0,1,1,1,75.9,75.9,2.5300000000000002,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0233-FTHAV,0,1,0,0,0,60,1,1,79.2,4765.0,2.64,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
0234-TEVTT,0,1,0,1,1,48,0,0,45.0,2196.3,1.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2
0235-KGSLC,1,1,0,0,0,1,1,1,85.55,85.55,2.8516666666666666,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
0236-HFWSV,1,0,0,0,0,15,1,1,93.35,1400.25,3.1116666666666664,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0237-YFUTL,0,1,0,1,0,50,1,1,109.65,5405.8,3.6550000000000002,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,3
0238-WHBIQ,0,0,0,1,1,72,1,0,89.7,6339.3,2.99,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
0239-OXEXL,0,1,0,0,0,46,1,0,84.25,3847.6,2.808333333333333,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2
0244-LGNFY,0,1,0,1,1,72,1,0,92.65,6733.0,3.0883333333333334,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4
0247-SLUJI,0,0,0,1,1,1,1,0,19.7,19.7,0.6566666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0248-IPDFW,0,1,0,0,0,1,1,1,50.1,50.1,1.6700000000000002,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0248-PGHBZ,0,1,1,0,0,67,1,1,92.45,6194.150000000001,3.0816666666666666,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,3
0253-ZTEOB,0,1,0,1,1,48,1,0,79.65,3870.3,2.6550000000000002,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2
0254-FNMCI,0,1,0,0,0,72,1,1,109.9,7624.2,3.6633333333333336,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4
0254-KCJGT,0,0,0,1,0,52,1,1,81.4,4232.8,2.7133333333333334,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,4
0254-WWRKD,0,1,0,1,1,67,1,0,50.55,3386.85,1.6849999999999998,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0256-LTHVJ,1,1,0,1,1,28,1,1,81.05,2227.1,2.7016666666666667,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0257-KXZGU,0,1,0,1,1,32,1,0,62.45,1998.4,2.0816666666666666,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2
0257-ZESQC,1,1,1,1,0,27,1,1,75.2,2030.4,2.506666666666667,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0258-NOKBL,0,0,0,0,0,3,1,0,90.4,271.20000000000005,3.0133333333333336,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2
0259-GBZSH,1,0,0,0,0,2,1,1,85.65,181.5,2.855,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0260-ZDLGK,1,1,0,0,1,9,1,1,72.9,651.4,2.43,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,2
0263-FJTQO,0,0,0,1,1,50,1,1,70.5,3525.0,2.35,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2
0264-CNITK,0,1,0,1,1,71,1,0,20.1,1389.6,0.67,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0265-EDXBD,1,0,1,1,0,32,1,1,74.9,2396.8,2.496666666666667,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0265-PSUAE,0,1,0,1,1,16,1,0,100.7,1522.7,3.356666666666667,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2
0266-CLZKZ,0,1,0,1,1,67,1,1,105.65,6717.9,3.521666666666667,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2
0266-GMEAO,0,0,0,1,1,72,1,1,114.3,8229.6,3.81,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
0268-QKIWO,1,1,0,0,0,3,1,0,19.75,59.25,0.6583333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0269-XFESX,0,0,0,1,1,23,1,0,24.35,538.5,0.8116666666666668,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0270-THENM,0,0,0,1,1,72,1,0,69.85,5029.2,2.328333333333333,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,4
0274-JKUJR,0,0,0,1,1,7,0,0,58.85,465.7,1.9616666666666667,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,3
0277-BKSQP,0,0,0,1,1,8,1,1,54.4,475.1,1.8133333333333332,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0277-ORXQS,0,0,0,1,1,66,0,0,50.55,3336.2999999999997,1.6849999999999998,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1
0278-YXOOG,1,0,0,0,0,5,1,0,21.05,105.25,0.7016666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0280-XJGEX,1,0,0,0,0,49,1,1,103.7,5036.3,3.4566666666666666,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2
0281-CNTZX,0,0,0,1,0,63,1,1,19.95,1234.8,0.6649999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0282-NVSJS,0,1,1,1,1,12,0,1,29.3,355.9,0.9766666666666667,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0285-INHLN,0,0,0,1,1,27,1,1,54.75,1510.3,1.825,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2
0289-IVARM,0,1,0,0,0,35,1,0,60.55,1982.6,2.018333333333333,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,3
0292-WEGCH,0,1,0,1,1,54,1,1,86.2,4654.8,2.8733333333333335,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,3
0295-PPHDO,1,0,0,0,0,1,1,1,95.45,95.45,3.1816666666666666,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0295-QVKPB,0,0,0,0,0,5,1,1,63.95,318.1,2.131666666666667,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2
0297-RBCSG,0,0,0,0,0,19,1,1,65.35,1241.6499999999999,2.1783333333333332,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,2
0298-XACET,0,0,0,1,1,52,0,0,50.2,2554.0,1.6733333333333333,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,3
0301-FIDRB,0,1,0,1,1,72,0,1,63.8,4684.3,2.1266666666666665,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4
0301-KOBTQ,0,0,0,0,0,32,1,1,20.05,641.6,0.6683333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0302-JOIVN,1,1,0,1,0,8,1,0,101.15,842.9,3.371666666666667,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
0303-UNCIP,0,0,0,0,0,41,1,0,65.0,2531.8,2.1666666666666665,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
0303-WMMRN,0,0,0,0,0,5,1,1,19.25,96.25,0.6416666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0305-SQECB,0,1,0,0,1,11,0,1,36.05,402.6,1.2016666666666667,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,2
0306-JAELE,1,0,0,0,0,5,1,1,96.1,453.4,3.203333333333333,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0307-BCOPK,0,1,0,0,0,16,1,0,19.05,304.8,0.635,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0308-GIQJT,0,0,1,0,0,71,1,0,105.75,7508.25,3.525,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2
0308-IVGOK,0,1,0,0,0,11,0,1,40.4,422.6,1.3466666666666667,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,3
0310-MVLET,1,1,0,1,1,61,1,1,99.15,6048.150000000001,3.305,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0310-SUCIN,0,1,0,1,0,71,1,1,84.8,6046.1,2.8266666666666667,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,4
0310-VQXAM,0,0,0,0,0,9,1,0,19.85,178.8,0.6616666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0311-QYWSS,0,1,0,0,0,6,1,1,49.45,314.6,1.6483333333333334,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0311-UNPFF,1,1,0,0,0,26,1,1,88.8,2308.7999999999997,2.96,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0314-TKOSI,0,1,0,0,0,6,1,0,55.15,322.9,1.8383333333333334,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2
0315-LVCRK,0,0,0,0,0,11,1,0,84.8,932.8,2.8266666666666667,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0318-QUUOB,1,0,0,1,0,1,1,1,80.55,80.55,2.685,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0318-ZOPWS,0,1,0,1,0,49,1,1,20.15,987.3499999999999,0.6716666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0319-QZTCO,0,1,0,1,1,3,1,1,58.7,168.6,1.9566666666666668,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
0320-DWVTU,0,1,0,0,0,53,1,0,99.5,5273.5,3.316666666666667,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,4
0320-JDNQG,1,0,0,1,1,23,1,1,99.85,2331.3,3.328333333333333,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2
0322-CHQRU,1,0,0,0,0,2,1,0,45.35,89.5,1.5116666666666667,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0322-YINQP,1,0,0,0,0,1,1,1,48.55,48.55,1.6183333333333332,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0323-XWWTN,0,0,0,0,1,3,1,1,26.4,79.19999999999999,0.88,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0324-BRPCJ,1,1,1,1,0,68,1,1,100.2,6813.6,3.3400000000000003,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0325-XBFAC,1,0,0,0,0,8,1,1,94.7,740.3,3.1566666666666667,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0326-VDYXE,0,1,0,1,0,70,1,1,97.65,6982.5,3.2550000000000003,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0327-WFZSY,0,0,0,1,1,39,1,0,100.0,3900.0,3.3333333333333335,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0328-GRPMV,1,1,0,0,0,1,1,1,70.1,70.1,2.3366666666666664,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0329-GTIAJ,1,1,0,0,0,3,1,1,97.9,315.3,3.2633333333333336,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2
0330-BGYZE,0,0,0,1,0,60,1,0,102.5,6157.6,3.4166666666666665,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2
0330-IVZHA,1,1,0,1,0,5,1,0,69.95,349.75,2.3316666666666666,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0334-GDDSO,1,0,1,0,0,3,1,1,81.35,233.7,2.7116666666666664,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0334-ZFJSR,0,1,0,1,0,55,1,1,66.05,3462.1,2.2016666666666667,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,3
0336-KXKFK,0,0,0,0,0,72,0,1,61.2,4406.400000000001,2.04,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3
0336-PIKEI,0,0,1,1,0,72,1,0,74.4,5356.8,2.48,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,4
0337-CNPZE,1,1,0,0,0,41,1,1,106.3,4358.3,3.5433333333333334,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
0343-QLUZP,0,0,0,0,0,60,0,0,39.6,2424.5,1.32,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,3
0345-HKJVM,1,1,0,0,0,6,1,0,89.3,577.6,2.9766666666666666,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0345-XMMUG,0,1,0,1,0,46,1,1,108.9,4854.3,3.6300000000000003,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3
0347-UBKUZ,0,1,0,0,0,15,1,0,19.9,298.5,0.6633333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0348-SDKOL,1,1,0,1,0,58,1,1,102.1,5885.4,3.4033333333333333,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,2
0354-VXMJC,0,0,0,1,1,23,1,0,19.6,450.8,0.6533333333333334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0354-WYROK,1,1,1,1,1,31,1,1,98.9,2911.3,3.296666666666667,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2
0356-ERHVT,0,0,0,1,0,11,1,1,45.9,521.9,1.53,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0356-OBMAC,0,1,1,0,0,56,1,1,99.9,5706.3,3.33,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,3
0357-NVCRI,0,1,0,0,1,25,1,0,20.05,471.7,0.6683333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0361-HJRDX,0,1,0,0,0,68,0,0,64.35,4539.6,2.145,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
0362-RAOQO,0,1,0,0,0,40,1,0,19.65,786.0,0.6549999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0362-ZBZWJ,1,0,0,0,0,36,1,1,84.9,3067.2,2.83,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0363-QJVFX,1,0,0,0,0,32,1,1,108.15,3432.9,3.605,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,3
0363-SVHYR,0,0,0,1,1,71,1,0,86.85,6263.8,2.895,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4
0365-BZUWY,0,0,0,1,0,17,1,1,102.55,1742.5,3.4183333333333334,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
0365-GXEZS,0,0,0,1,0,18,1,0,78.2,1407.6000000000001,2.606666666666667,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2
0365-TRTPY,0,1,0,0,0,37,1,0,91.2,3382.3,3.04,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3
0366-NQSHS,0,0,0,0,0,2,1,0,19.35,38.7,0.645,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0369-ZGOVK,0,1,0,1,1,28,1,1,70.4,1992.2,2.3466666666666667,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0373-AIVNJ,0,0,0,0,0,9,0,0,39.55,373.0,1.3183333333333331,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3
0374-AACSZ,0,1,0,0,0,1,1,0,50.15,50.15,1.6716666666666666,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0374-FIUCA,0,0,0,1,0,65,1,1,20.4,1326.0,0.6799999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0374-IOEGQ,0,1,0,0,0,3,1,0,44.6,122.7,1.4866666666666668,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0375-HVGXO,1,1,0,0,0,1,0,1,34.7,34.7,1.1566666666666667,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0376-OIWME,0,0,0,1,0,36,1,1,93.6,3369.6,3.1199999999999997,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0376-YMCJC,1,0,0,0,0,23,1,1,90.6,1943.2,3.02,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
